type,created,tweet_type,text,url,view_count,retweet_count,like_count,reply_count,quote_count,media,lang,original_id,original_url,original_author_id,original_author_alias,original_author_url,source,location,hashtags,user_mentions,urls,card,alias,name,description,friend_count,follower_count,favorite_count,media_count,image,banner_image,created_at,is_verified
TwitterTweet,1719900310,retweet,"how june started &amp; how it’s going 

come 🧑‍🍳 with us at xAI &amp; 𝕏 if you like building &amp; running the biggest computers in the world!

https://t.co/E9BY2xFmcL
https://t.co/NU05SX5tVb",https://twitter.com/elonmusk/status/1808353572171427861,12372875,1631,10368,837,207,"{'type': 'TwitterTweetMedia', 'photos': [{'type': 'TwitterTweetPhoto', 'id': '1808019054688718851', 'image': 'https://pbs.twimg.com/media/GRdfwD3b0AM4Q8q.jpg'}, {'type': 'TwitterTweetPhoto', 'id': '1808019054684524544', 'image': 'https://pbs.twimg.com/media/GRdfwD2b0AA2tWy.jpg'}], 'videos': []}",en,1808019060350738613,https://twitter.com/xai/status/1808019060350738613,1661523610111193088,xai,https://twitter.com/xai,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],"[{'type': 'TwitterTweetURL', 'display_url': 'x.ai/careers', 'expanded_url': 'http://x.ai/careers', 'url': 'https://t.co/E9BY2xFmcL'}, {'type': 'TwitterTweetURL', 'display_url': 'careers.x.com', 'expanded_url': 'http://careers.x.com', 'url': 'https://t.co/NU05SX5tVb'}]",{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719979870,reply,Looks cool,https://twitter.com/elonmusk/status/1808352759499911589,66032,76,1323,125,9,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808327149398680017,https://twitter.com/Teslaconomics/status/1808327149398680017,985243593538338816,Teslaconomics,https://twitter.com/Teslaconomics,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '985243593538338816', 'alias': 'Teslaconomics', 'name': 'Teslaconomics', 'url': 'https://twitter.com/Teslaconomics'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719979841,reply,Yeah,https://twitter.com/elonmusk/status/1808352640184545335,40115,38,851,141,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808333414107603174,https://twitter.com/imPenny2x/status/1808333414107603174,1522405142888255488,imPenny2x,https://twitter.com/imPenny2x,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1522405142888255488', 'alias': 'imPenny2x', 'name': 'Penny2x', 'url': 'https://twitter.com/imPenny2x'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719839002,tweet,"When will politicians, or at least the intern who runs their account, learn that lying on this platform doesn’t work anymore?",https://twitter.com/elonmusk/status/1807761917274214899,69511497,103769,638345,37088,7022,"{'type': 'TwitterTweetMedia', 'photos': [{'type': 'TwitterTweetPhoto', 'id': '1807761913390194688', 'image': 'https://pbs.twimg.com/media/GRZ14d4aYAAAzHT.jpg'}], 'videos': []}",en,,,,,,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719979537,reply,There would probably be some pretty funny community notes tbh 😂,https://twitter.com/elonmusk/status/1808351366483493069,147474,100,3162,186,9,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1807762578417787035,https://twitter.com/EdKrassen/status/1807762578417787035,132339474,EdKrassen,https://twitter.com/EdKrassen,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '132339474', 'alias': 'EdKrassen', 'name': 'Ed Krassenstein', 'url': 'https://twitter.com/EdKrassen'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719979409,reply,Soon,https://twitter.com/elonmusk/status/1808350829088321876,50610,83,1429,210,19,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808350384815235238,https://twitter.com/dogeofficialceo/status/1808350384815235238,1355945100216573952,dogeofficialceo,https://twitter.com/dogeofficialceo,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1355945100216573952', 'alias': 'dogeofficialceo', 'name': 'Sir Doge of the Coin ⚔️', 'url': 'https://twitter.com/dogeofficialceo'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719978767,reply,💯,https://twitter.com/elonmusk/status/1808348136877822200,38133,64,1151,113,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808329388741492924,https://twitter.com/Rothmus/status/1808329388741492924,294293982,Rothmus,https://twitter.com/Rothmus,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '294293982', 'alias': 'Rothmus', 'name': 'Rothmus 🏴', 'url': 'https://twitter.com/Rothmus'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719977077,reply,Based,https://twitter.com/elonmusk/status/1808341044490121446,98793,278,3911,164,14,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808255715598852490,https://twitter.com/LeadingReport/status/1808255715598852490,1528943647185678336,LeadingReport,https://twitter.com/LeadingReport,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1528943647185678336', 'alias': 'LeadingReport', 'name': 'Leading Report', 'url': 'https://twitter.com/LeadingReport'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719973670,reply,The fake board. They didn’t even tell the board when GPT-4 launched!,https://twitter.com/elonmusk/status/1808326756903813564,58801,106,1222,122,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808312479631495179,https://twitter.com/TrungTPhan/status/1808312479631495179,945817135816654848,TrungTPhan,https://twitter.com/TrungTPhan,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '945817135816654848', 'alias': 'TrungTPhan', 'name': 'Trung Phan', 'url': 'https://twitter.com/TrungTPhan'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719973618,reply,It’s awesome. Just swipe left to like and right to reply.,https://twitter.com/elonmusk/status/1808326537231384741,879926,135,2301,3300,503,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808290690364854730,https://twitter.com/netcapgirl/status/1808290690364854730,1425124199128084480,netcapgirl,https://twitter.com/netcapgirl,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1425124199128084480', 'alias': 'netcapgirl', 'name': 'sophie', 'url': 'https://twitter.com/netcapgirl'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719973533,reply,"Safety first, then the convenience features. Some of this stuff like the rolling stop is technically illegal, so NHTSA gets upset, but 99% of people do it.",https://twitter.com/elonmusk/status/1808326181453775069,62547,100,1356,110,10,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808280322020463073,https://twitter.com/sampullara/status/1808280322020463073,668473,sampullara,https://twitter.com/sampullara,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '668473', 'alias': 'sampullara', 'name': 'Sam Pullara', 'url': 'https://twitter.com/sampullara'}, {'type': 'TwitterUserMention', 'id': '13298072', 'alias': 'Tesla', 'name': 'Tesla', 'url': 'https://twitter.com/Tesla'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719960259,reply,🧐,https://twitter.com/elonmusk/status/1808270507420070147,50682,75,1129,118,8,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808225296455205351,https://twitter.com/shaunmmaguire/status/1808225296455205351,143134601,shaunmmaguire,https://twitter.com/shaunmmaguire,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '143134601', 'alias': 'shaunmmaguire', 'name': 'Shaun Maguire', 'url': 'https://twitter.com/shaunmmaguire'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719960231,reply,Politics are more tribal than people like to admit (like sports teams),https://twitter.com/elonmusk/status/1808270391296627181,59539,148,1911,206,18,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808258849436028977,https://twitter.com/JohnStossel/status/1808258849436028977,158769098,JohnStossel,https://twitter.com/JohnStossel,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '158769098', 'alias': 'JohnStossel', 'name': 'John Stossel', 'url': 'https://twitter.com/JohnStossel'}, {'type': 'TwitterUserMention', 'id': '266806337', 'alias': 'robkhenderson', 'name': 'Rob Henderson', 'url': 'https://twitter.com/robkhenderson'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719960093,reply,😂,https://twitter.com/elonmusk/status/1808269808976220597,83715,48,1474,77,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808210124894622073,https://twitter.com/ZubyMusic/status/1808210124894622073,57441414,ZubyMusic,https://twitter.com/ZubyMusic,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '57441414', 'alias': 'ZubyMusic', 'name': 'ZUBY:', 'url': 'https://twitter.com/ZubyMusic'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719960079,reply,Seriously,https://twitter.com/elonmusk/status/1808269751984218387,51205,79,1484,108,6,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808264478402007256,https://twitter.com/BillyM2k/status/1808264478402007256,30699048,BillyM2k,https://twitter.com/BillyM2k,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '30699048', 'alias': 'BillyM2k', 'name': 'Shibetoshi Nakamoto', 'url': 'https://twitter.com/BillyM2k'}, {'type': 'TwitterUserMention', 'id': '1446932149148344320', 'alias': 'ClownWorld_', 'name': 'Clown World ™ 🤡', 'url': 'https://twitter.com/ClownWorld_'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719956872,reply,😂,https://twitter.com/elonmusk/status/1808256301958410268,53971,40,836,68,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808235663579357251,https://twitter.com/ICannot_Enough/status/1808235663579357251,367237480,ICannot_Enough,https://twitter.com/ICannot_Enough,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '367237480', 'alias': 'ICannot_Enough', 'name': 'James Stephenson', 'url': 'https://twitter.com/ICannot_Enough'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719956766,reply,Exactly,https://twitter.com/elonmusk/status/1808255857072742740,61276,66,1178,93,6,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808209492372607289,https://twitter.com/BillyM2k/status/1808209492372607289,30699048,BillyM2k,https://twitter.com/BillyM2k,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '30699048', 'alias': 'BillyM2k', 'name': 'Shibetoshi Nakamoto', 'url': 'https://twitter.com/BillyM2k'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719956642,reply,Doesn’t matter. Just like the needless life jackets.,https://twitter.com/elonmusk/status/1808255334068232624,72636,49,1170,145,17,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808254547128996279,https://twitter.com/micsolana/status/1808254547128996279,18989355,micsolana,https://twitter.com/micsolana,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '18989355', 'alias': 'micsolana', 'name': 'Mike Solana', 'url': 'https://twitter.com/micsolana'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719954885,reply,"Almost all that matters regarding Starship is that it enables consciousness to extend permanently beyond Earth. 

Everything else is in the noise.",https://twitter.com/elonmusk/status/1808247968094736614,68192,215,2300,228,33,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808220575539814560,https://twitter.com/peterrhague/status/1808220575539814560,28138103,peterrhague,https://twitter.com/peterrhague,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '28138103', 'alias': 'peterrhague', 'name': 'Peter Hague', 'url': 'https://twitter.com/peterrhague'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719948740,reply,😂,https://twitter.com/elonmusk/status/1808222193299472710,40803,32,590,79,2,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1788720480003739747,https://twitter.com/TherealHassanO/status/1788720480003739747,413613052,TherealHassanO,https://twitter.com/TherealHassanO,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '413613052', 'alias': 'TherealHassanO', 'name': 'Hassan 🇸🇴', 'url': 'https://twitter.com/TherealHassanO'}, {'type': 'TwitterUserMention', 'id': '1062926939151888385', 'alias': 'druski', 'name': 'DRUSKI', 'url': 'https://twitter.com/druski'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719948636,reply,The only publicly-traded stock I own is Tesla,https://twitter.com/elonmusk/status/1808221758022938960,184006,428,5079,421,102,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808211838137782573,https://twitter.com/netcapgirl/status/1808211838137782573,1425124199128084480,netcapgirl,https://twitter.com/netcapgirl,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1425124199128084480', 'alias': 'netcapgirl', 'name': 'sophie', 'url': 'https://twitter.com/netcapgirl'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719948510,reply,😂,https://twitter.com/elonmusk/status/1808221227481456824,44138,28,591,59,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1807941361905127843,https://twitter.com/eshear/status/1807941361905127843,905201,eshear,https://twitter.com/eshear,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '905201', 'alias': 'eshear', 'name': 'Emmett Shear', 'url': 'https://twitter.com/eshear'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719945409,reply,Yeah,https://twitter.com/elonmusk/status/1808208222651638009,55768,45,899,117,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808157893000319311,https://twitter.com/jasondebolt/status/1808157893000319311,298274977,jasondebolt,https://twitter.com/jasondebolt,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '298274977', 'alias': 'jasondebolt', 'name': 'Jason DeBolt ⚡️', 'url': 'https://twitter.com/jasondebolt'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719943500,retweet,I can just keep watching it without getting tired:,https://twitter.com/elonmusk/status/1808205875191984412,2854726,2565,17674,903,134,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': [{'type': 'TwitterTweetVideo', 'id': '1807951262756786177', 'duration': 18, 'video': 'https://video.twimg.com/ext_tw_video/1807951262756786177/pu/vid/avc1/720x800/LeI3iZIdTRHZ_bHP.mp4?tag=12'}]}",en,1808200213414531113,https://twitter.com/MAstronomers/status/1808200213414531113,750683331260321792,MAstronomers,https://twitter.com/MAstronomers,"{'type': 'TwitterTweetSource', 'url': 'https://twitter.com', 'title': 'TweetDeck Web App'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719944452,reply,🔥,https://twitter.com/elonmusk/status/1808204208241627209,60464,92,1599,78,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808196294374043730,https://twitter.com/RubinReport/status/1808196294374043730,18379614,RubinReport,https://twitter.com/RubinReport,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '18379614', 'alias': 'RubinReport', 'name': 'Dave Rubin', 'url': 'https://twitter.com/RubinReport'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719944377,reply,!,https://twitter.com/elonmusk/status/1808203892238291177,61299,85,1638,93,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1808155809999647098,https://twitter.com/GadSaad/status/1808155809999647098,116579971,GadSaad,https://twitter.com/GadSaad,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '116579971', 'alias': 'GadSaad', 'name': 'Gad Saad', 'url': 'https://twitter.com/GadSaad'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719944167,reply,Yes,https://twitter.com/elonmusk/status/1808203013208875194,48105,63,1145,51,8,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",und,1808124200928125367,https://twitter.com/micsolana/status/1808124200928125367,18989355,micsolana,https://twitter.com/micsolana,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '18989355', 'alias': 'micsolana', 'name': 'Mike Solana', 'url': 'https://twitter.com/micsolana'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719944002,reply,💯,https://twitter.com/elonmusk/status/1808202318552150431,56058,65,1280,95,9,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808157678205915210,https://twitter.com/CollinRugg/status/1808157678205915210,890061634181373952,CollinRugg,https://twitter.com/CollinRugg,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '890061634181373952', 'alias': 'CollinRugg', 'name': 'Collin Rugg', 'url': 'https://twitter.com/CollinRugg'}, {'type': 'TwitterUserMention', 'id': '1674861136498286605', 'alias': 'WesternLensman', 'name': 'Western Lensman', 'url': 'https://twitter.com/WesternLensman'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719943672,reply,!,https://twitter.com/elonmusk/status/1808200937355227187,36110,38,606,49,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1808140906970612080,https://twitter.com/JTLonsdale/status/1808140906970612080,134321104,JTLonsdale,https://twitter.com/JTLonsdale,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '134321104', 'alias': 'JTLonsdale', 'name': 'Joe Lonsdale', 'url': 'https://twitter.com/JTLonsdale'}, {'type': 'TwitterUserMention', 'id': '1428484930519056390', 'alias': 'uaustinorg', 'name': 'University of Austin', 'url': 'https://twitter.com/uaustinorg'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719943568,reply,😳,https://twitter.com/elonmusk/status/1808200497628958826,74616,87,1961,163,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808194854423613594,https://twitter.com/DavidSacks/status/1808194854423613594,1137701,DavidSacks,https://twitter.com/DavidSacks,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1137701', 'alias': 'DavidSacks', 'name': 'David Sacks', 'url': 'https://twitter.com/DavidSacks'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719943342,reply,Congratulations!,https://twitter.com/elonmusk/status/1808199550739365920,54868,80,2758,85,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808188657582694814,https://twitter.com/TeslaBoomerMama/status/1808188657582694814,833154196727689218,TeslaBoomerMama,https://twitter.com/TeslaBoomerMama,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '833154196727689218', 'alias': 'TeslaBoomerMama', 'name': 'Ale𝕏andra Merz', 'url': 'https://twitter.com/TeslaBoomerMama'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1719938323,retweet,"""It's only me doing these posts on 𝕏 and I would recommend for leaders of the world to just literally post your own stuff""",https://twitter.com/elonmusk/status/1808178681933668710,2077882,2117,12617,1073,129,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': [{'type': 'TwitterTweetVideo', 'id': '1749465520213041152', 'duration': 21, 'video': 'https://video.twimg.com/amplify_video/1749465520213041152/vid/avc1/1144x720/lslUpTvppxlKuViJ.mp4?tag=14'}]}",en,1808178501851226611,https://twitter.com/cb_doge/status/1808178501851226611,1389913567671975937,cb_doge,https://twitter.com/cb_doge,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
